"LID","Language","Stock","LowestSubBranch","MajorBranch","QuasiStock","SubBranch","LanguageAlternativeNames","Genesis","Longitude","Latitude","NearProtoHomeland","Modality","LocalRegion","SubSubBranch","StockAlternativeName","StockAllNames","LanguageAllNames","Subsistence","ISO639.3","Glottocode.2014","Glottocode","OriginContinent","Continent","Area","Macrocontinent"
3078,"Kanite","Eastern Highlands",,"Gorokan","East New Guinea Highlands","Kamano-Yagaria","Kanite","regular",145.56,-6.39,"FALSE","spoken",,,,,"Kanite, Kanite",,"kmu","kani1286","kani1286","Pacific","NG and Oceania","Interior New Guinea","Pacific"
3081,"Kosena","Eastern Highlands",,"Kainantu","East New Guinea Highlands",,"Kosena","regular",145.66,-6.46,"FALSE","spoken",,,,,"Kosena, Kosena",,"auy","kose1239","awiy1238","Pacific","NG and Oceania","Interior New Guinea","Pacific"
3082,"Waffa","Eastern Highlands",,"Kainantu","East New Guinea Highlands",,"Waffa","regular",146.09,-6.56,"FALSE","spoken",,,,,"Waffa, Waffa",,"waj","waff1241","waff1241","Pacific","NG and Oceania","Interior New Guinea","Pacific"
3083,"Iwam (Sepik)","Sepik",,"Iwamic",,,"Iwam, Iwam Sepik","regular",142.12,-4.31,"FALSE","spoken",,,,,"Iwam (Sepik), Iwam, Iwam Sepik","agricultural/pastoral","iws","sepi1255","sepi1255","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3085,"Seim","Sepik",,"Nukuma",,,"Seim, Mende","regular",142.68,-3.67,"FALSE","spoken",,,,,"Seim, Seim, Mende",,"sim","mend1268","mend1268","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3086,"Hewa","Sepik",,"Sepik Hill",,,"Hewa, Sisimin","regular",142.55,-5.04,"FALSE","spoken",,,,,"Hewa, Hewa, Sisimin",,"ham","hewa1241","hewa1241","Pacific","NG and Oceania","Interior New Guinea","Pacific"
3087,"Saniyo-Hiyewe","Sepik",,"Sepik Hill",,,"Saniyo-Hiyewe, Saniyo (Sanio), Hiyowe (Hiowe)","regular",142.37,-4.44,"FALSE","spoken",,,,,"Saniyo-Hiyewe, Saniyo-Hiyewe, Saniyo (Sanio), Hiyowe (Hiowe)",,"sny","sani1270","sani1270","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3088,"Mono","Adamawa-Ubangi",,,"Niger-Congo",,"Mono, Amono, Bili, Bubanda, Galaba, Kaga, Mpaka","regular",19.82,4.58,"FALSE","spoken",,,,"Adamawa-Ubangi","Mono, Mono, Amono, Bili, Bubanda, Galaba, Kaga, Mpaka",,"mnh","mono1270","mono1270","Africa","Africa","S Africa","Africa"
3092,"Dogon (Ben Tey)","Dogon",,,"Macro-Niger-Congo",,,"regular",-2.57,14.51,"FALSE","spoken",,,,"Dogon","Dogon (Ben Tey)",,"dbt","bent1238","bent1238","Africa","Africa","African Savannah","Africa"
3093,"Dogon (Najamba)","Dogon",,,"Macro-Niger-Congo",,"Najamba, Bondu-So, Kindjim, Nadjamba, Bondum Dom","regular",-3.07,14.57,"FALSE","spoken",,,,"Dogon","Dogon (Najamba), Najamba, Bondu-So, Kindjim, Nadjamba, Bondum Dom",,"dbu","bond1248","bond1248","Africa","Africa","African Savannah","Africa"
3094,"Dogon (Yorno So)","Dogon",,,"Macro-Niger-Congo",,"Yorno So","regular",-3.12,14.34,"FALSE","spoken",,,,"Dogon","Dogon (Yorno So), Yorno So",,"dts","toro1252","toro1252","Africa","Africa","African Savannah","Africa"
3095,"Dogon (Togo Kan)","Dogon",,,"Macro-Niger-Congo",,"Togo Kan","regular",-3.2,13.58,"FALSE","spoken",,,,"Dogon","Dogon (Togo Kan), Togo Kan",,"dtk","tene1248","tene1248","Africa","Africa","African Savannah","Africa"
3096,"Dogon (Nanga)","Dogon",,,"Macro-Niger-Congo",,"Nanga, Nanga Dama, Nanga Dogon","regular",-3.2,14.51,"FALSE","spoken",,,,"Dogon","Dogon (Nanga), Nanga, Nanga Dama, Nanga Dogon",,"nzz","nang1261","nang1261","Africa","Africa","African Savannah","Africa"
3099,"Otomi (Estado de México)","Otomanguean",,"Otomian",,,"Otomi (Estado de México), Hñatho, Otomí de San Felipe Santiago, Otomí del Estado de México, State of Mexico Otomi","regular",-99.61,19.88,"FALSE","spoken",,,,,"Otomi (Estado de México), Otomi (Estado de México), Hñatho, Otomí de San Felipe Santiago, Otomí del Estado de México, State of Mexico Otomi",,"ots","esta1236","esta1236","North America","C America","Mesoamerica","Americas"
3101,"Neo-Aramaic (Barwar)","Semitic","Aramaic","West Semitic","Afroasiatic","Central (West Semitic)",,"regular",43.2,37.16,"FALSE","spoken",,"Aramaic",,,"Neo-Aramaic (Barwar)",,"aii","assy1241","assy1241","Africa","W and SW Eurasia","Greater Mesopotamia","Eurasia"
3104,"Kanoé","Kanoé",,,,,"Kapixaná","regular",-64.58,-12.18,"FALSE","spoken",,,,"Kanoé","Kanoé, Kapixaná",,"kxo","kano1245","kano1245","South America","S America","NE South America","Americas"
3105,"Djeoromitxi","Macro-Ge",,"Jabutí",,,"Djeoromitxi, Jabotí, Yabutí","regular",-64.67,-12.04,"FALSE","spoken",,,,,"Djeoromitxi, Djeoromitxi, Jabotí, Yabutí",,"jbt","djeo1235","djeo1235","South America","S America","NE South America","Americas"
3106,"Arikapú","Macro-Ge",,"Jabutí",,,"Aricapú, Maxubí","regular",-62.73,-12.49,"FALSE","spoken",,,,,"Arikapú, Aricapú, Maxubí",,"ark","arik1265","arik1265","South America","S America","NE South America","Americas"
3107,"Matanawí","Matanawi",,,,,"Matanaui, Mitandua, Moutoniway","regular",-61.77,-8.11,"FALSE","spoken",,,"Matanaui, Mitandua, Moutoniway","Matanawi, Matanaui, Mitandua, Moutoniway","Matanawí, Matanaui, Mitandua, Moutoniway",,"qfu","mata1275","mata1275","South America","S America","NE South America","Americas"
3108,"Otí","Oti",,,,,"Otí, Chavante, Euchavante","regular",-47.95,-23.46,"FALSE","spoken",,,,"Oti","Otí, Otí, Chavante, Euchavante",,"oti","otii1244","otii1244","South America","S America","SE South America","Americas"
3110,"Tinigua","Tiniguan",,,,,"Tiniguas","regular",-73.77,2.72,"FALSE","spoken",,,,"Tiniguan","Tinigua, Tiniguas",,"tit","tini1245","tini1245","South America","S America","NE South America","Americas"
3111,"Awaké","Awaké",,,,,"Ahuaqué, Oewacu, Arutani, Uruák","regular",-63.12,4.2,"FALSE","spoken",,,,"Awaké","Awaké, Ahuaqué, Oewacu, Arutani, Uruák",,"atx","arut1244","arut1244","South America","S America","NE South America","Americas"
3112,"Caliana","Caliana",,,,,"Sapé, Cariana, Chirichano","regular",-63.24,4.94,"FALSE","spoken",,,"Sapé, Cariana, Chirichano","Caliana, Sapé, Cariana, Chirichano","Caliana, Sapé, Cariana, Chirichano",,"spc","sape1238","sape1238","South America","S America","NE South America","Americas"
3113,"Taruma","Taruma",,,,,"Taruamá, Taruma","regular",-59.9,-0.91,"FALSE","spoken",,,"Taruama","Taruma, Taruama","Taruma, Taruamá, Taruma",,"qoi","taru1236","taru1236","South America","S America","NE South America","Americas"
3114,"Krenak","Macro-Ge",,"Krenakan",,,"Aimoré, Botocudo, Nakrehé, Nakpié, Naknyanúk, Etwet, Minyãyirún, Yipoue)rok, Pojitxa, Potén, Krekmun, Bakuen, Aranã, Batachoa, Crenaq","regular",-41.23,-19,"FALSE","spoken",,,,,"Krenak, Aimoré, Botocudo, Nakrehé, Nakpié, Naknyanúk, Etwet, Minyãyirún, Yipoue)rok, Pojitxa, Potén, Krekmun, Bakuen, Aranã, Batachoa, Crenaq",,"kqq","kren1239","kren1239","South America","S America","SE South America","Americas"
3115,"Bunun","Austronesian",,"Bunun",,,"Bubukun, Bunan, Bunti, Bunum, Vonun, Vunum, Vunun, Vunung","regular",121.12,24.02,"FALSE","spoken",,,,,"Bunun, Bubukun, Bunan, Bunti, Bunum, Vonun, Vunum, Vunun, Vunung",,"bnn","bunu1267","bunu1267","Eurasia","S/SE Asia","Oceania","Eurasia"
3116,"Pazeh","Austronesian",,"Northwest Formosan",,,"Kulun, Kulon-Pazeh, Pazeh","regular",120.74,24.26,"FALSE","spoken",,,,,"Pazeh, Kulun, Kulon-Pazeh, Pazeh",,"uun","kulo1237","kulo1237","Eurasia","S/SE Asia","Oceania","Eurasia"
3117,"Nepali (Eastern)","Indo-European",,"Indo-Iranian","Indo-Uralic","Indo-Aryan","Nepali (spoken)","regular",87.29,26.82,"FALSE","spoken","Himalaya","Central Indo-Aryan",,,"Nepali (Eastern), Nepali (spoken)",,"npi","nepa1254","nepa1254","Eurasia","S/SE Asia","Indic","Eurasia"
3121,"Sipakapense","Mayan",,"Quichean-Mamean (Eastern Maya)",,,"Sipacapa Quiché, Sipacapense, Sipacapeño","regular",-91.45,15.15,"FALSE","spoken",,,,,"Sipakapense, Sipacapa Quiché, Sipacapense, Sipacapeño",,"qum","sipa1247","sipa1247","North America","C America","Mesoamerica","Americas"
3122,"Biwat","Yuat",,,,,"Biwat, Munduguma, Mundugumor","regular",143.87,-4.39,"FALSE","spoken",,,,"Yuat","Biwat, Biwat, Munduguma, Mundugumor",,"bwm","biwa1243","biwa1243","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3126,"Rangkas","Sino-Tibetan",,"West Himalayish",,"Almora","Rangkas, Canpa, Chyanam, Johari, Kyonam, Saukas, Saukiya Khun, Shaukas","regular",80.32,29.5,"FALSE","spoken","Himalaya",,,,"Rangkas, Rangkas, Canpa, Chyanam, Johari, Kyonam, Saukas, Saukiya Khun, Shaukas",,"rgk","rang1266","rang1266","Eurasia","S/SE Asia","Indic","Eurasia"
3130,"Leningitij","Pama-Nyungan",,"Paman","Macro-Pama-Nyungan","Northern Pama","Linngithig, Linngithigh","regular",141.5,-13,"FALSE","spoken",,,,,"Leningitij, Linngithig, Linngithigh",,"lnj","leni1238","leni1238","Australia","Australia","N Australia","Pacific"
3131,"Mbyá Guaraní","Tupian",,"Tupi-Guaraní",,,"Guaraní, Mbyá, Bugre, Mbiá, Mbua, Mbyá","regular",-50.36,-25.87,"TRUE","spoken",,,,,"Mbyá Guaraní, Guaraní, Mbyá, Bugre, Mbiá, Mbua, Mbyá","agricultural/pastoral","gun","mbya1239","mbya1239","South America","S America","SE South America","Americas"
3133,"Legbo","Benue-Congo",,"Cross River","Niger-Congo",,"Leggbó, Agbo, Gbo, Igbo, Imaban, Itigidi","regular",8,6,"FALSE","spoken",,,,,"Legbo, Leggbó, Agbo, Gbo, Igbo, Imaban, Itigidi",,"agb","legb1242","legb1242","Africa","Africa","African Savannah","Africa"
3134,"Agta (Dupaninan)","Austronesian",,"Malayo-Polynesian",,,"Eastern Cagayan Agta, Dupaningan Agta","regular",122.08,18,"FALSE","spoken",,,,,"Agta (Dupaninan), Eastern Cagayan Agta, Dupaningan Agta",,"duo","dupa1235","dupa1235","Eurasia","S/SE Asia","Oceania","Eurasia"
3137,"Avikam","Kwa",,,"Niger-Congo",,"Avekom, Brignan, Brinya, Gbanda, Kwakwa, Lahu","regular",-5.5,5.17,"FALSE","spoken",,,,"Kwa","Avikam, Avekom, Brignan, Brinya, Gbanda, Kwakwa, Lahu",,"avi","avik1243","avik1243","Africa","Africa","African Savannah","Africa"
3138,"Ama","Left May",,,,,"Sawiyanu","regular",141.62,-4.22,"FALSE","spoken",,,,"Left May","Ama, Sawiyanu",,"amm","amap1240","amap1240","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3139,"Budu","Benue-Congo",,"Bantoid","Niger-Congo","Bantu (narrow)","Bodo, Ebudu, Kibudu","regular",28,2,"FALSE","spoken",,,,,"Budu, Bodo, Ebudu, Kibudu",,"buu","budu1250","budu1250","Africa","Africa","S Africa","Africa"
3140,"Nai","Kwomtari",,,,,"Amini, Biaka","regular",141.27,-3.72,"FALSE","spoken",,,,"Kwomtari","Nai, Amini, Biaka",,"bio","naii1241","naii1241","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3141,"Bajau (West Coast)","Austronesian",,"Malayo-Polynesian",,"Greater Barito","Land Bajaw, West Coast Bajao","regular",116.33,6.33,"FALSE","spoken",,,,,"Bajau (West Coast), Land Bajaw, West Coast Bajao",,"bdr","west2560","west2560","Eurasia","S/SE Asia","Southeast Asia","Eurasia"
3142,"Bayungu","Pama-Nyungan",,"Southwestern Pama-Nyungan","Macro-Pama-Nyungan",,"Baiong, Baiung, Bajungu, Biong, Giong, Mulgarnoo, Pajungu, Payungu","regular",114,-23,"FALSE","spoken",,,,,"Bayungu, Baiong, Baiung, Bajungu, Biong, Giong, Mulgarnoo, Pajungu, Payungu",,"bxj","bayu1240","bayu1240","Australia","Australia","S Australia","Pacific"
3143,"Chipaya","Chipaya",,,,,"Puquina","regular",-67.83,-18.75,"FALSE","spoken",,,,"Chipaya","Chipaya, Puquina",,"cap","chip1262","chip1262","South America","S America","Andean","Americas"
3144,"Diola-Kasa","North Atlantic",,,"Macro-Niger-Congo",,"Jola-Kasa, Bacuki, Casa, Jóola-Kaasa, Jóola-Kasa","regular",-16.75,12.5,"FALSE","spoken",,,,"North Atlantic","Diola-Kasa, Jola-Kasa, Bacuki, Casa, Jóola-Kaasa, Jóola-Kasa",,"csk","jola1262","jola1262","Africa","Africa","African Savannah","Africa"
3145,"Donno So","Dogon",,,"Macro-Niger-Congo",,"Kamma So","regular",-3.58,14.33,"FALSE","spoken",,,,"Dogon","Donno So, Kamma So",,"dds","donn1238","donn1239","Africa","Africa","African Savannah","Africa"
3146,"Dhalandji","Pama-Nyungan",,"Southwestern Pama-Nyungan","Macro-Pama-Nyungan",,"Dalandji, Dalendi, Djalendi, Talaindji, Talandi, Talandji, Talangee, Tallainga, Taloinga, Thalantji, Thalanyji","regular",115,-22.08,"FALSE","spoken",,,,,"Dhalandji, Dalandji, Dalendi, Djalendi, Talaindji, Talandi, Talandji, Talangee, Tallainga, Taloinga, Thalantji, Thalanyji",,"dhl","dhal1245","dhal1245","Australia","Australia","S Australia","Pacific"
3147,"Gadaba (Kondekor)","Dravidian",,"Central Dravidian",,,"Gadaba (Pottangi Ollar), Ollar Gadaba, Ollari, Ollaro, Hallari, Allar, Hollar Gadbas, San Gadaba, Gadba, Sano","regular",83.5,18.75,"FALSE","spoken",,,,,"Gadaba (Kondekor), Gadaba (Pottangi Ollar), Ollar Gadaba, Ollari, Ollaro, Hallari, Allar, Hollar Gadbas, San Gadaba, Gadba, Sano",,"gdb","pott1240","pott1240","Eurasia","S/SE Asia","Indic","Eurasia"
3148,"Gupapuyngu","Pama-Nyungan",,"Yolngu","Macro-Pama-Nyungan",,"Gobabingo, Gubabwingu","regular",136,-12,"FALSE","spoken",,,,,"Gupapuyngu, Gobabingo, Gubabwingu",,"guf","gupa1247","gupa1247","Australia","Australia","N Australia","Pacific"
3149,"Gungbe","Kwa",,"Gbe","Niger-Congo",,"Gun, Alada, Alada-Gbe, Egun, Goun, Gu, Gugbe, Gun-Alada, Gun-Gbe, Seto-Gbe, Toli-Gbe","regular",2.5,6.5,"FALSE","spoken",,,,,"Gungbe, Gun, Alada, Alada-Gbe, Egun, Goun, Gu, Gugbe, Gun-Alada, Gun-Gbe, Seto-Gbe, Toli-Gbe",,"guw","gunn1250","gunn1250","Africa","Africa","African Savannah","Africa"
3150,"‡Hoan","!Ui-Taa",,,,,"‡Hua, ‡Hoa, ‡Hoã, ‡Hua-Owani, |Hû, |Hua","regular",25,-25.5,"FALSE","spoken",,,,"!Ui-Taa","‡Hoan, ‡Hua, ‡Hoa, ‡Hoã, ‡Hua-Owani, |Hû, |Hua",,"huc","huaa1248","huaa1248","Africa","Africa","S Africa","Africa"
3151,"Khams (Tibetan)","Sino-Tibetan",,"Bodic",,"Tibetan","Tibetan (Khams), Kam, Kang, Khamba, Khampa, Khams, Khams Bhotia, Khams-Yal","regular",98.58,31.83,"FALSE","spoken",,"Eastern Kham Tibetan",,,"Khams (Tibetan), Tibetan (Khams), Kam, Kang, Khamba, Khampa, Khams, Khams Bhotia, Khams-Yal",,"khg","kham1282","kham1282","Eurasia","N-C Asia","Inner Asia","Eurasia"
3152,"Khün","Tai-Kadai",,,,,"Gon Shan, Hkun, Khuen, Khun Shan, Khyn, Tai Khun, Tai-Khuen","regular",100,21,"FALSE","spoken",,,,"Tai-Kadai","Khün, Gon Shan, Hkun, Khuen, Khun Shan, Khyn, Tai Khun, Tai-Khuen",,"kkh","khun1259","khun1259","Eurasia","S/SE Asia","Southeast Asia","Eurasia"
3153,"Kuikúro","Cariban",,,,,"Kuikúro-Kalapálo, Apalakiri, Apalaquiri, Cuicutl, Guicurú, Kalapalo, Kuikuru, Kurkuro","regular",-53.08,-12.42,"FALSE","spoken",,,"Carib","Cariban, Carib","Kuikúro, Kuikúro-Kalapálo, Apalakiri, Apalaquiri, Cuicutl, Guicurú, Kalapalo, Kuikuru, Kurkuro",,"kui","kuik1246","kuik1246","South America","S America","NE South America","Americas"
3154,"Iwoyo","Benue-Congo",,"Bantoid","Niger-Congo","Bantu (narrow)","Kongo (San Salvador), Congo, Kikongo, Kikoongo, Kisikongo","regular",12.25,-5.5,"FALSE","spoken",,,,,"Iwoyo, Kongo (San Salvador), Congo, Kikongo, Kikoongo, Kisikongo",,"kwy","sans1272","sans1272","Africa","Africa","S Africa","Africa"
3155,"Kaytej","Pama-Nyungan",,"Arandic","Macro-Pama-Nyungan",,"Kaytetye, Gaididj, Kaiditj, Kaititj","regular",134,-21,"FALSE","spoken",,,,,"Kaytej, Kaytetye, Gaididj, Kaiditj, Kaititj",,"gbb","kayt1238","kayt1238","Australia","Australia","S Australia","Pacific"
3156,"Kayabí","Tupian",,"Tupi-Guaraní",,,"Caiabi, Kajabí, Maquiri, Parua","regular",-55.5,-11,"FALSE","spoken",,,,,"Kayabí, Caiabi, Kajabí, Maquiri, Parua",,"kyz","kaya1329","kaya1329","South America","S America","NE South America","Americas"
3157,"Labu","Austronesian","North New Guinea linkage","Malayo-Polynesian",,"Oceanic","Hapa, Labo, Labu’","regular",146.92,-6.75,"FALSE","spoken",,"Western Oceanic linkage",,,"Labu, Hapa, Labo, Labu’",,"lbu","labu1248","labu1248","Eurasia","NG and Oceania","N Coast New Guinea","Pacific"
3158,"Lamen","Austronesian","North Vanuatu Linkage","Malayo-Polynesian",,"Oceanic","Lamenu, Lewo, Varmali","regular",168.17,-16.58,"FALSE","spoken",,"Southern Oceanic linkage",,,"Lamen, Lamenu, Lewo, Varmali",,"lmu","lame1260","lame1260","Eurasia","NG and Oceania","Oceania","Pacific"
3159,"Mbosi","Benue-Congo",,"Bantoid","Niger-Congo","Bantu (narrow)","Embosi, Mbochi, Mboshe, Mboshi","regular",15.5,-1.25,"FALSE","spoken",,,,,"Mbosi, Embosi, Mbochi, Mboshe, Mboshi",,"mdw","mbos1242","mbos1242","Africa","Africa","S Africa","Africa"
3160,"Mango","Bongo-Bagirmi",,,"Central Sudanic",,"Doba, Mbay Doba, Mongo","regular",17,8.75,"FALSE","spoken",,,,"Bongo-Bagirmi","Mango, Doba, Mbay Doba, Mongo",,"mge","mang1398","mang1398","Africa","Africa","African Savannah","Africa"
3161,"Mambai","Adamawa-Ubangi",,,"Niger-Congo",,"Mambay, Mamgbay, Mamgbei, Manbai, Mangbai, Mangbei, Mongbay","regular",14,9.67,"FALSE","spoken",,,,"Adamawa-Ubangi","Mambai, Mambay, Mamgbay, Mamgbei, Manbai, Mangbai, Mangbei, Mongbay",,"mcs","mamb1294","mamb1294","Africa","Africa","African Savannah","Africa"
3162,"Munzumbo","Adamawa-Ubangi",,,"Niger-Congo",,"Monzombo, Mondjembo, Monjombo, Munzombo","regular",18.42,3,"FALSE","spoken",,,,"Adamawa-Ubangi","Munzumbo, Monzombo, Mondjembo, Monjombo, Munzombo",,"moj","monz1249","monz1249","Africa","Africa","S Africa","Africa"
3163,"Ifira-Mele","Austronesian","Eastern Fijian-Polynesian linkage","Malayo-Polynesian",,"Oceanic","Mele-Fila, Fila-Mele, Ifara-Mele","regular",168.25,-17.75,"FALSE","spoken",,"Central Pacific",,,"Ifira-Mele, Mele-Fila, Fila-Mele, Ifara-Mele",,"mxe","mele1250","mele1250","Eurasia","NG and Oceania","Oceania","Pacific"
3164,"Mayogo","Adamawa-Ubangi",,,"Niger-Congo",,"Kiyogo, Maigo, Maiko, Majugu, Mayko, Mayugo","regular",29,3,"FALSE","spoken",,,,"Adamawa-Ubangi","Mayogo, Kiyogo, Maigo, Maiko, Majugu, Mayko, Mayugo",,"mdm","mayo1261","mayo1261","Africa","Africa","S Africa","Africa"
3165,"Ncàm","Gur",,"North Gur","Niger-Congo",,"Ntcham, Basar, Basare, Basari, Bassar, Bassari, Natchamba, Ncham, Tobote","regular",0.67,9.33,"FALSE","spoken",,,,,"Ncàm, Ntcham, Basar, Basare, Basari, Bassar, Bassari, Natchamba, Ncham, Tobote",,"bud","ntch1242","ntch1242","Africa","Africa","African Savannah","Africa"
3166,"Neyo","Kru",,"East Kru","Niger-Congo",,"Gwibwen, Towi","regular",-6,5,"FALSE","spoken",,,,,"Neyo, Gwibwen, Towi",,"ney","neyo1238","neyo1238","Africa","Africa","African Savannah","Africa"
3167,"Ngarla","Pama-Nyungan",,"Southwestern Pama-Nyungan","Macro-Pama-Nyungan","Ngayardic",,"regular",119,-20,"FALSE","spoken",,,,,"Ngarla",,"nrk","ngar1286","ngar1296","Australia","Australia","S Australia","Pacific"
3168,"Nyamal","Pama-Nyungan",,"Southwestern Pama-Nyungan","Macro-Pama-Nyungan","Ngayardic",,"regular",119,-21,"FALSE","spoken",,,,,"Nyamal",,"nly","nyam1271","nyam1271","Australia","Australia","S Australia","Pacific"
3169,"Nanerge","Senufo",,"Northern Senufo","Niger-Congo",,"Sénoufo (Nanerigé), Naani, Nandereke, Nandergé, Nanergé, Nanergué","regular",-5,11.75,"FALSE","spoken",,,,,"Nanerge, Sénoufo (Nanerigé), Naani, Nandereke, Nandergé, Nanergé, Nanergué",,"sen","nane1238","nane1238","Africa","Africa","African Savannah","Africa"
3170,"Panará","Macro-Ge",,"Ge",,"Amazonian Ge","Kreen Akarore, Kren Akarore","regular",-55,-10,"FALSE","spoken",,"Northern Ge",,,"Panará, Kreen Akarore, Kren Akarore",,"kre","pana1307","pana1307","South America","S America","NE South America","Americas"
3171,"Ralte","Sino-Tibetan",,"Kukish (Mizo-Kuki-Chin)",,"Northern Chin",,"regular",92.75,23.75,"FALSE","spoken",,,,,"Ralte",,"ral","ralt1242","ralt1242","Eurasia","S/SE Asia","Southeast Asia","Eurasia"
3172,"Okinawan (Shuri)","Japanese",,,"Altaic",,"Okinawan (Central), Luchu, Okinawan","regular",127.5,26.5,"FALSE","spoken",,,,"Japanese","Okinawan (Shuri), Okinawan (Central), Luchu, Okinawan",,"ryu","cent2126","cent2126","Eurasia","N-C Asia","N Coast Asia","Eurasia"
3173,"Sidaama","Cushitic",,"Eastern Cushitic","Afroasiatic",,"Sidamo, Sidaamu Afoo, Sidaminya, Sidámo ’Afó","regular",38.5,6.67,"FALSE","spoken",,,,,"Sidaama, Sidamo, Sidaamu Afoo, Sidaminya, Sidámo ’Afó",,"sid","sida1246","sida1246","Africa","Africa","Greater Abyssinia","Africa"
3174,"Suku","Benue-Congo",,"Bantoid","Niger-Congo","Bantu (narrow)","Kisuku","regular",17.67,-6,"FALSE","spoken",,,,,"Suku, Kisuku",,"sub","suku1259","suku1259","Africa","Africa","S Africa","Africa"
3175,"Shompen","Austroasiatic",,"Southern Mon-Khmer",,"Nicobaric","Shom Peng, Shobang, Shom Pen, Shompeng","regular",93.75,7,"FALSE","spoken",,,,,"Shompen, Shom Peng, Shobang, Shom Pen, Shompeng",,"sii","shom1245","shom1245","Eurasia","S/SE Asia","Southeast Asia","Eurasia"
3176,"Tangbe","Sino-Tibetan",,"Bodic",,"Tamangic (TGTM)","Seke","regular",83.75,28.91,"FALSE","spoken","Himalaya",,,,"Tangbe, Seke",,"skj","seke1240","seke1240","Eurasia","S/SE Asia","Indic","Eurasia"
3177,"Tima","Kordofanian",,,,,"Lomorik, Lomuriki, Tamanik, Yibwa, Tima","regular",29.25,11.67,"FALSE","spoken",,,,"Kordofanian","Tima, Lomorik, Lomuriki, Tamanik, Yibwa, Tima",,"tms","tima1241","tima1241","Africa","Africa","African Savannah","Africa"
3178,"Tutsa","Sino-Tibetan",,"Brahmaputran (Sal)",,"Konyak","Naga (Tutsa), Totcha, Tutsa","regular",96.5,27.5,"FALSE","spoken",,"Tangsa-Nocte",,,"Tutsa, Naga (Tutsa), Totcha, Tutsa",,"tvt","tuts1235","tuts1235","Eurasia","S/SE Asia","Indic","Eurasia"
3179,"Umpila","Pama-Nyungan",,"Paman","Macro-Pama-Nyungan","Northeastern Pama",,"regular",143.5,-13.5,"FALSE","spoken",,,,,"Umpila",,"ump","umpi1239","umpi1239","Australia","Australia","N Australia","Pacific"
3180,"Urat","Torricelli",,"Wapei-Palei","Torricelli-Lower Sepik",,,"regular",142.83,-3.67,"FALSE","spoken",,,,,"Urat",,"urt","urat1244","urat1244","Pacific","NG and Oceania","N Coast New Guinea","Pacific"
3181,"Vili","Benue-Congo",,"Bantoid","Niger-Congo","Bantu (narrow)","Civili, Fiot, Fiote, Tsivili","regular",14,-5.5,"FALSE","spoken",,,,,"Vili, Civili, Fiot, Fiote, Tsivili",,"vif","vili1238","vili1238","Africa","Africa","S Africa","Africa"
3182,"Kariera","Pama-Nyungan",,"Southwestern Pama-Nyungan","Macro-Pama-Nyungan","Ngayardic","Kariyarra, Gariera, Kariera, Kariyara, Karriara","regular",118.5,-20.5,"FALSE","spoken",,,,,"Kariera, Kariyarra, Gariera, Kariera, Kariyara, Karriara",,"vka","kari1304","kari1304","Australia","Australia","S Australia","Pacific"
